GEO.id,GEO.id2,GEO.display-label,HD01_S001,HD02_S001,HD01_S026,HD02_S026,HD01_S051,HD02_S051,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078
Id,Id2,Geography,Number; SEX AND AGE - Total population,Percent; SEX AND AGE - Total population,Number; SEX AND AGE - Male population,Percent; SEX AND AGE - Male population,Number; SEX AND AGE - Female population,Percent; SEX AND AGE - Female population,Number; RACE - Total population,Percent; RACE - Total population,Number; RACE - Total population - One Race,Percent; RACE - Total population - One Race,Number; RACE - Total population - One Race - White,Percent; RACE - Total population - One Race - White
8600000US12812,12812,ZCTA5 12812,150,100.0,67,44.7,83,55.3,150,100.0,148,98.7,148,98.7
8600000US12814,12814,ZCTA5 12814,1574,100.0,798,50.7,776,49.3,1574,100.0,1556,98.9,1536,97.6
8600000US12815,12815,ZCTA5 12815,871,100.0,433,49.7,438,50.3,871,100.0,849,97.5,843,96.8
8600000US12816,12816,ZCTA5 12816,4610,100.0,2279,49.4,2331,50.6,4610,100.0,4549,98.7,4475,97.1
8600000US12817,12817,ZCTA5 12817,2274,100.0,1136,50.0,1138,50.0,2274,100.0,2255,99.2,2225,97.8
8600000US12819,12819,ZCTA5 12819,403,100.0,199,49.4,204,50.6,403,100.0,391,97.0,387,96.0
8600000US12821,12821,ZCTA5 12821,2750,100.0,2594,94.3,156,5.7,2750,100.0,2744,99.8,1048,38.1
8600000US12822,12822,ZCTA5 12822,6200,100.0,3042,49.1,3158,50.9,6200,100.0,6093,98.3,5988,96.6
8600000US12823,12823,ZCTA5 12823,238,100.0,119,50.0,119,50.0,238,100.0,237,99.6,234,98.3
8600000US12824,12824,ZCTA5 12824,894,100.0,450,50.3,444,49.7,894,100.0,879,98.3,875,97.9
8600000US12827,12827,ZCTA5 12827,3877,100.0,1988,51.3,1889,48.7,3877,100.0,3839,99.0,3781,97.5
8600000US12828,12828,ZCTA5 12828,9448,100.0,4574,48.4,4874,51.6,9448,100.0,9355,99.0,9220,97.6
8600000US12831,12831,ZCTA5 12831,17416,100.0,8815,50.6,8601,49.4,17416,100.0,17201,98.8,16472,94.6
8600000US12832,12832,ZCTA5 12832,7106,100.0,3529,49.7,3577,50.3,7106,100.0,7051,99.2,6954,97.9
8600000US12833,12833,ZCTA5 12833,4401,100.0,2200,50.0,2201,50.0,4401,100.0,4330,98.4,4264,96.9
8600000US12834,12834,ZCTA5 12834,6594,100.0,3269,49.6,3325,50.4,6594,100.0,6522,98.9,6400,97.1
8600000US12835,12835,ZCTA5 12835,2603,100.0,1316,50.6,1287,49.4,2603,100.0,2582,99.2,2521,96.8
8600000US12836,12836,ZCTA5 12836,574,100.0,282,49.1,292,50.9,574,100.0,572,99.7,571,99.5
8600000US12837,12837,ZCTA5 12837,857,100.0,437,51.0,420,49.0,857,100.0,851,99.3,839,97.9
8600000US12838,12838,ZCTA5 12838,608,100.0,304,50.0,304,50.0,608,100.0,606,99.7,605,99.5
8600000US12839,12839,ZCTA5 12839,13588,100.0,6724,49.5,6864,50.5,13588,100.0,13396,98.6,13128,96.6
8600000US12841,12841,ZCTA5 12841,77,100.0,36,46.8,41,53.2,77,100.0,77,100.0,76,98.7
8600000US12842,12842,ZCTA5 12842,1166,100.0,590,50.6,576,49.4,1166,100.0,1156,99.1,1139,97.7
8600000US12843,12843,ZCTA5 12843,600,100.0,296,49.3,304,50.7,600,100.0,591,98.5,586,97.7
8600000US12844,12844,ZCTA5 12844,199,100.0,101,50.8,98,49.2,199,100.0,196,98.5,193,97.0
8600000US12845,12845,ZCTA5 12845,4842,100.0,2478,51.2,2364,48.8,4842,100.0,4792,99.0,4662,96.3
8600000US12846,12846,ZCTA5 12846,3298,100.0,1639,49.7,1659,50.3,3298,100.0,3255,98.7,3212,97.4
8600000US12847,12847,ZCTA5 12847,605,100.0,318,52.6,287,47.4,605,100.0,598,98.8,582,96.2
8600000US12849,12849,ZCTA5 12849,385,100.0,187,48.6,198,51.4,385,100.0,384,99.7,378,98.2
8600000US12850,12850,ZCTA5 12850,2835,100.0,1480,52.2,1355,47.8,2835,100.0,2779,98.0,2746,96.9
8600000US12851,12851,ZCTA5 12851,366,100.0,192,52.5,174,47.5,366,100.0,358,97.8,353,96.4
8600000US12852,12852,ZCTA5 12852,436,100.0,221,50.7,215,49.3,436,100.0,434,99.5,430,98.6
8600000US12853,12853,ZCTA5 12853,1770,100.0,874,49.4,896,50.6,1770,100.0,1758,99.3,1732,97.9
8600000US12855,12855,ZCTA5 12855,259,100.0,126,48.6,133,51.4,259,100.0,257,99.2,256,98.8
8600000US12856,12856,ZCTA5 12856,187,100.0,91,48.7,96,51.3,187,100.0,187,100.0,187,100.0
8600000US12857,12857,ZCTA5 12857,498,100.0,250,50.2,248,49.8,498,100.0,490,98.4,481,96.6
8600000US12858,12858,ZCTA5 12858,59,100.0,25,42.4,34,57.6,59,100.0,59,100.0,59,100.0
8600000US12859,12859,ZCTA5 12859,2220,100.0,1116,50.3,1104,49.7,2220,100.0,2193,98.8,2172,97.8
8600000US12860,12860,ZCTA5 12860,748,100.0,370,49.5,378,50.5,748,100.0,735,98.3,727,97.2
8600000US12861,12861,ZCTA5 12861,609,100.0,305,50.1,304,49.9,609,100.0,604,99.2,604,99.2
8600000US12862,12862,ZCTA5 12862,17,100.0,10,58.8,7,41.2,17,100.0,17,100.0,17,100.0
8600000US12863,12863,ZCTA5 12863,533,100.0,264,49.5,269,50.5,533,100.0,529,99.2,525,98.5
8600000US12864,12864,ZCTA5 12864,36,100.0,18,50.0,18,50.0,36,100.0,35,97.2,35,97.2
8600000US12865,12865,ZCTA5 12865,3663,100.0,1847,50.4,1816,49.6,3663,100.0,3618,98.8,3540,96.6
8600000US12866,12866,ZCTA5 12866,36915,100.0,17960,48.7,18955,51.3,36915,100.0,36167,98.0,34466,93.4
8600000US12870,12870,ZCTA5 12870,1509,100.0,722,47.8,787,52.2,1509,100.0,1483,98.3,1451,96.2
8600000US12871,12871,ZCTA5 12871,4084,100.0,2050,50.2,2034,49.8,4084,100.0,4049,99.1,3942,96.5
8600000US12872,12872,ZCTA5 12872,31,100.0,14,45.2,17,54.8,31,100.0,31,100.0,30,96.8
8600000US12873,12873,ZCTA5 12873,736,100.0,369,50.1,367,49.9,736,100.0,724,98.4,708,96.2
8600000US12874,12874,ZCTA5 12874,142,100.0,73,51.4,69,48.6,142,100.0,139,97.9,139,97.9
8600000US12878,12878,ZCTA5 12878,719,100.0,364,50.6,355,49.4,719,100.0,697,96.9,685,95.3
8600000US12883,12883,ZCTA5 12883,5025,100.0,2485,49.5,2540,50.5,5025,100.0,4972,98.9,4880,97.1
8600000US12884,12884,ZCTA5 12884,486,100.0,241,49.6,245,50.4,486,100.0,463,95.3,460,94.7
8600000US12885,12885,ZCTA5 12885,4602,100.0,2254,49.0,2348,51.0,4602,100.0,4551,98.9,4492,97.6
8600000US12886,12886,ZCTA5 12886,269,100.0,134,49.8,135,50.2,269,100.0,267,99.3,265,98.5
8600000US12887,12887,ZCTA5 12887,4972,100.0,2529,50.9,2443,49.1,4972,100.0,4921,99.0,4800,96.5
8600000US12901,12901,ZCTA5 12901,33439,100.0,16209,48.5,17230,51.5,33439,100.0,32761,98.0,30745,91.9
8600000US12903,12903,ZCTA5 12903,1217,100.0,535,44.0,682,56.0,1217,100.0,1197,98.4,1145,94.1
8600000US12910,12910,ZCTA5 12910,2148,100.0,1295,60.3,853,39.7,2148,100.0,2135,99.4,1858,86.5
8600000US12911,12911,ZCTA5 12911,36,100.0,21,58.3,15,41.7,36,100.0,36,100.0,36,100.0
8600000US12912,12912,ZCTA5 12912,1998,100.0,995,49.8,1003,50.2,1998,100.0,1972,98.7,1962,98.2
8600000US12913,12913,ZCTA5 12913,1157,100.0,585,50.6,572,49.4,1157,100.0,1134,98.0,1126,97.3
8600000US12914,12914,ZCTA5 12914,1044,100.0,512,49.0,532,51.0,1044,100.0,1022,97.9,849,81.3
8600000US12916,12916,ZCTA5 12916,2135,100.0,1061,49.7,1074,50.3,2135,100.0,2120,99.3,2095,98.1
8600000US12917,12917,ZCTA5 12917,1403,100.0,731,52.1,672,47.9,1403,100.0,1383,98.6,1361,97.0
8600000US12918,12918,ZCTA5 12918,2381,100.0,1171,49.2,1210,50.8,2381,100.0,2363,99.2,2345,98.5
8600000US12919,12919,ZCTA5 12919,3037,100.0,1500,49.4,1537,50.6,3037,100.0,2995,98.6,2951,97.2
8600000US12920,12920,ZCTA5 12920,2842,100.0,1516,53.3,1326,46.7,2842,100.0,2825,99.4,2659,93.6
8600000US12921,12921,ZCTA5 12921,2410,100.0,1208,50.1,1202,49.9,2410,100.0,2392,99.3,2354,97.7
8600000US12922,12922,ZCTA5 12922,65,100.0,33,50.8,32,49.2,65,100.0,65,100.0,64,98.5
8600000US12923,12923,ZCTA5 12923,632,100.0,327,51.7,305,48.3,632,100.0,614,97.2,606,95.9
8600000US12924,12924,ZCTA5 12924,158,100.0,77,48.7,81,51.3,158,100.0,158,100.0,157,99.4
8600000US12926,12926,ZCTA5 12926,2208,100.0,1154,52.3,1054,47.7,2208,100.0,2181,98.8,2143,97.1
8600000US12927,12927,ZCTA5 12927,224,100.0,120,53.6,104,46.4,224,100.0,224,100.0,223,99.6
8600000US12928,12928,ZCTA5 12928,2028,100.0,1034,51.0,994,49.0,2028,100.0,2014,99.3,1982,97.7
8600000US12929,12929,ZCTA5 12929,3938,100.0,3357,85.2,581,14.8,3938,100.0,3910,99.3,2056,52.2
8600000US12930,12930,ZCTA5 12930,634,100.0,322,50.8,312,49.2,634,100.0,625,98.6,618,97.5
8600000US12932,12932,ZCTA5 12932,1236,100.0,593,48.0,643,52.0,1236,100.0,1221,98.8,1201,97.2
8600000US12933,12933,ZCTA5 12933,17,100.0,9,52.9,8,47.1,17,100.0,17,100.0,17,100.0
8600000US12934,12934,ZCTA5 12934,1074,100.0,544,50.7,530,49.3,1074,100.0,1071,99.7,1060,98.7
8600000US12935,12935,ZCTA5 12935,1748,100.0,912,52.2,836,47.8,1748,100.0,1721,98.5,1635,93.5
8600000US12936,12936,ZCTA5 12936,599,100.0,306,51.1,293,48.9,599,100.0,593,99.0,591,98.7
8600000US12937,12937,ZCTA5 12937,1572,100.0,787,50.1,785,49.9,1572,100.0,1506,95.8,1322,84.1
8600000US12939,12939,ZCTA5 12939,205,100.0,101,49.3,104,50.7,205,100.0,202,98.5,196,95.6
8600000US12941,12941,ZCTA5 12941,1428,100.0,723,50.6,705,49.4,1428,100.0,1416,99.2,1398,97.9
8600000US12942,12942,ZCTA5 12942,646,100.0,306,47.4,340,52.6,646,100.0,644,99.7,635,98.3
8600000US12943,12943,ZCTA5 12943,459,100.0,220,47.9,239,52.1,459,100.0,449,97.8,444,96.7
8600000US12944,12944,ZCTA5 12944,4080,100.0,2048,50.2,2032,49.8,4080,100.0,4031,98.8,3981,97.6
8600000US12945,12945,ZCTA5 12945,638,100.0,317,49.7,321,50.3,638,100.0,623,97.6,616,96.6
8600000US12946,12946,ZCTA5 12946,5492,100.0,2724,49.6,2768,50.4,5492,100.0,5430,98.9,5290,96.3
8600000US12950,12950,ZCTA5 12950,929,100.0,500,53.8,429,46.2,929,100.0,922,99.2,883,95.0
8600000US12952,12952,ZCTA5 12952,546,100.0,261,47.8,285,52.2,546,100.0,541,99.1,526,96.3
8600000US12953,12953,ZCTA5 12953,15836,100.0,9932,62.7,5904,37.3,15836,100.0,15718,99.3,12476,78.8
8600000US12955,12955,ZCTA5 12955,381,100.0,195,51.2,186,48.8,381,100.0,373,97.9,368,96.6
8600000US12956,12956,ZCTA5 12956,1259,100.0,671,53.3,588,46.7,1259,100.0,1248,99.1,1171,93.0
8600000US12957,12957,ZCTA5 12957,1726,100.0,851,49.3,875,50.7,1726,100.0,1707,98.9,1652,95.7
8600000US12958,12958,ZCTA5 12958,1929,100.0,980,50.8,949,49.2,1929,100.0,1918,99.4,1902,98.6
8600000US12959,12959,ZCTA5 12959,1369,100.0,684,50.0,685,50.0,1369,100.0,1361,99.4,1330,97.2
8600000US12960,12960,ZCTA5 12960,1148,100.0,608,53.0,540,47.0,1148,100.0,1136,99.0,1119,97.5
8600000US12961,12961,ZCTA5 12961,180,100.0,103,57.2,77,42.8,180,100.0,179,99.4,179,99.4
8600000US12962,12962,ZCTA5 12962,5499,100.0,2686,48.8,2813,51.2,5499,100.0,5452,99.1,5369,97.6
8600000US12964,12964,ZCTA5 12964,161,100.0,77,47.8,84,52.2,161,100.0,161,100.0,160,99.4
8600000US12965,12965,ZCTA5 12965,516,100.0,247,47.9,269,52.1,516,100.0,514,99.6,503,97.5
8600000US12966,12966,ZCTA5 12966,2915,100.0,1494,51.3,1421,48.7,2915,100.0,2871,98.5,2836,97.3
8600000US12967,12967,ZCTA5 12967,1223,100.0,631,51.6,592,48.4,1223,100.0,1210,98.9,1195,97.7
8600000US12969,12969,ZCTA5 12969,423,100.0,230,54.4,193,45.6,423,100.0,417,98.6,408,96.5
8600000US12970,12970,ZCTA5 12970,963,100.0,622,64.6,341,35.4,963,100.0,954,99.1,908,94.3
8600000US12972,12972,ZCTA5 12972,6364,100.0,3193,50.2,3171,49.8,6364,100.0,6293,98.9,6126,96.3
8600000US12973,12973,ZCTA5 12973,187,100.0,86,46.0,101,54.0,187,100.0,187,100.0,187,100.0
8600000US12974,12974,ZCTA5 12974,1599,100.0,787,49.2,812,50.8,1599,100.0,1580,98.8,1563,97.7
8600000US12975,12975,ZCTA5 12975,265,100.0,123,46.4,142,53.6,265,100.0,264,99.6,261,98.5
8600000US12976,12976,ZCTA5 12976,260,100.0,130,50.0,130,50.0,260,100.0,257,98.8,257,98.8
8600000US12977,12977,ZCTA5 12977,1753,100.0,1691,96.5,62,3.5,1753,100.0,1699,96.9,580,33.1
8600000US12978,12978,ZCTA5 12978,403,100.0,213,52.9,190,47.1,403,100.0,391,97.0,386,95.8
8600000US12979,12979,ZCTA5 12979,2304,100.0,1109,48.1,1195,51.9,2304,100.0,2280,99.0,2217,96.2
8600000US12980,12980,ZCTA5 12980,1304,100.0,646,49.5,658,50.5,1304,100.0,1288,98.8,1272,97.5
8600000US12981,12981,ZCTA5 12981,2253,100.0,1133,50.3,1120,49.7,2253,100.0,2213,98.2,2185,97.0
8600000US12983,12983,ZCTA5 12983,7494,100.0,3735,49.8,3759,50.2,7494,100.0,7382,98.5,7178,95.8
8600000US12985,12985,ZCTA5 12985,1072,100.0,558,52.1,514,47.9,1072,100.0,1063,99.2,1050,97.9
8600000US12986,12986,ZCTA5 12986,6120,100.0,3227,52.7,2893,47.3,6120,100.0,6080,99.3,5866,95.8
8600000US12987,12987,ZCTA5 12987,201,100.0,98,48.8,103,51.2,201,100.0,196,97.5,189,94.0
8600000US12989,12989,ZCTA5 12989,1010,100.0,514,50.9,496,49.1,1010,100.0,998,98.8,988,97.8
8600000US12992,12992,ZCTA5 12992,4778,100.0,2427,50.8,2351,49.2,4778,100.0,4737,99.1,4660,97.5
8600000US12993,12993,ZCTA5 12993,1623,100.0,778,47.9,845,52.1,1623,100.0,1605,98.9,1584,97.6
8600000US12996,12996,ZCTA5 12996,2086,100.0,1029,49.3,1057,50.7,2086,100.0,2055,98.5,2035,97.6
8600000US12997,12997,ZCTA5 12997,1239,100.0,621,50.1,618,49.9,1239,100.0,1230,99.3,1215,98.1
8600000US12998,12998,ZCTA5 12998,526,100.0,252,47.9,274,52.1,526,100.0,523,99.4,507,96.4
8600000US13020,13020,ZCTA5 13020,150,100.0,82,54.7,68,45.3,150,100.0,140,93.3,138,92.0
8600000US13021,13021,ZCTA5 13021,39506,100.0,19104,48.4,20402,51.6,39506,100.0,38535,97.5,36585,92.6
8600000US13024,13024,ZCTA5 13024,1733,100.0,1730,99.8,3,0.2,1733,100.0,1727,99.7,504,29.1
8600000US13026,13026,ZCTA5 13026,1914,100.0,882,46.1,1032,53.9,1914,100.0,1871,97.8,1811,94.6
8600000US13027,13027,ZCTA5 13027,31637,100.0,15296,48.3,16341,51.7,31637,100.0,31152,98.5,30215,95.5
8600000US13028,13028,ZCTA5 13028,1350,100.0,717,53.1,633,46.9,1350,100.0,1332,98.7,1319,97.7
8600000US13029,13029,ZCTA5 13029,7109,100.0,3546,49.9,3563,50.1,7109,100.0,6996,98.4,6834,96.1
8600000US13030,13030,ZCTA5 13030,3892,100.0,1974,50.7,1918,49.3,3892,100.0,3846,98.8,3758,96.6
8600000US13031,13031,ZCTA5 13031,15551,100.0,7451,47.9,8100,52.1,15551,100.0,15351,98.7,14752,94.9
8600000US13032,13032,ZCTA5 13032,12790,100.0,6346,49.6,6444,50.4,12790,100.0,12617,98.6,12349,96.6
8600000US13033,13033,ZCTA5 13033,3556,100.0,1799,50.6,1757,49.4,3556,100.0,3503,98.5,3471,97.6
8600000US13034,13034,ZCTA5 13034,1989,100.0,1001,50.3,988,49.7,1989,100.0,1975,99.3,1957,98.4
8600000US13035,13035,ZCTA5 13035,8617,100.0,4062,47.1,4555,52.9,8617,100.0,8525,98.9,8343,96.8
8600000US13036,13036,ZCTA5 13036,8680,100.0,4285,49.4,4395,50.6,8680,100.0,8565,98.7,8444,97.3
8600000US13037,13037,ZCTA5 13037,8897,100.0,4316,48.5,4581,51.5,8897,100.0,8765,98.5,8607,96.7
8600000US13039,13039,ZCTA5 13039,17537,100.0,8629,49.2,8908,50.8,17537,100.0,17324,98.8,16650,94.9
8600000US13040,13040,ZCTA5 13040,2758,100.0,1375,49.9,1383,50.1,2758,100.0,2723,98.7,2677,97.1
8600000US13041,13041,ZCTA5 13041,10705,100.0,5299,49.5,5406,50.5,10705,100.0,10484,97.9,9445,88.2
8600000US13042,13042,ZCTA5 13042,2356,100.0,1204,51.1,1152,48.9,2356,100.0,2335,99.1,2297,97.5
8600000US13044,13044,ZCTA5 13044,2512,100.0,1312,52.2,1200,47.8,2512,100.0,2490,99.1,2468,98.2
8600000US13045,13045,ZCTA5 13045,30112,100.0,14480,48.1,15632,51.9,30112,100.0,29498,98.0,28217,93.7
8600000US13051,13051,ZCTA5 13051,153,100.0,81,52.9,72,47.1,153,100.0,146,95.4,142,92.8
8600000US13052,13052,ZCTA5 13052,1679,100.0,828,49.3,851,50.7,1679,100.0,1667,99.3,1652,98.4
8600000US13053,13053,ZCTA5 13053,5015,100.0,2510,50.0,2505,50.0,5015,100.0,4931,98.3,4608,91.9
8600000US13054,13054,ZCTA5 13054,1582,100.0,815,51.5,767,48.5,1582,100.0,1567,99.1,1544,97.6
8600000US13057,13057,ZCTA5 13057,14992,100.0,7200,48.0,7792,52.0,14992,100.0,14719,98.2,14046,93.7
8600000US13060,13060,ZCTA5 13060,2806,100.0,1388,49.5,1418,50.5,2806,100.0,2766,98.6,2704,96.4
8600000US13061,13061,ZCTA5 13061,1040,100.0,560,53.8,480,46.2,1040,100.0,1034,99.4,1023,98.4
8600000US13062,13062,ZCTA5 13062,173,100.0,84,48.6,89,51.4,173,100.0,167,96.5,160,92.5
8600000US13063,13063,ZCTA5 13063,1898,100.0,943,49.7,955,50.3,1898,100.0,1879,99.0,1839,96.9
8600000US13064,13064,ZCTA5 13064,64,100.0,33,51.6,31,48.4,64,100.0,64,100.0,64,100.0
8600000US13066,13066,ZCTA5 13066,12390,100.0,5924,47.8,6466,52.2,12390,100.0,12182,98.3,11408,92.1
8600000US13068,13068,ZCTA5 13068,5368,100.0,2729,50.8,2639,49.2,5368,100.0,5217,97.2,5041,93.9
8600000US13069,13069,ZCTA5 13069,24931,100.0,12322,49.4,12609,50.6,24931,100.0,24546,98.5,24020,96.3
8600000US13071,13071,ZCTA5 13071,1023,100.0,531,51.9,492,48.1,1023,100.0,1014,99.1,995,97.3
8600000US13072,13072,ZCTA5 13072,1123,100.0,653,58.1,470,41.9,1123,100.0,1118,99.6,1001,89.1
8600000US13073,13073,ZCTA5 13073,6423,100.0,3160,49.2,3263,50.8,6423,100.0,6330,98.6,6183,96.3
8600000US13074,13074,ZCTA5 13074,4488,100.0,2273,50.6,2215,49.4,4488,100.0,4436,98.8,4374,97.5
8600000US13076,13076,ZCTA5 13076,2393,100.0,1220,51.0,1173,49.0,2393,100.0,2367,98.9,2342,97.9
8600000US13077,13077,ZCTA5 13077,6735,100.0,3302,49.0,3433,51.0,6735,100.0,6654,98.8,6512,96.7
8600000US13078,13078,ZCTA5 13078,9866,100.0,4976,50.4,4890,49.6,9866,100.0,9704,98.4,8573,86.9
8600000US13080,13080,ZCTA5 13080,3631,100.0,1848,50.9,1783,49.1,3631,100.0,3601,99.2,3539,97.5
8600000US13081,13081,ZCTA5 13081,1169,100.0,589,50.4,580,49.6,1169,100.0,1147,98.1,1106,94.6
8600000US13082,13082,ZCTA5 13082,4871,100.0,2358,48.4,2513,51.6,4871,100.0,4825,99.1,4756,97.6
8600000US13083,13083,ZCTA5 13083,1809,100.0,940,52.0,869,48.0,1809,100.0,1794,99.2,1771,97.9
8600000US13084,13084,ZCTA5 13084,4409,100.0,2175,49.3,2234,50.7,4409,100.0,4324,98.1,4120,93.4
8600000US13087,13087,ZCTA5 13087,168,100.0,80,47.6,88,52.4,168,100.0,168,100.0,166,98.8
8600000US13088,13088,ZCTA5 13088,22156,100.0,10396,46.9,11760,53.1,22156,100.0,21694,97.9,19833,89.5
8600000US13090,13090,ZCTA5 13090,30124,100.0,14643,48.6,15481,51.4,30124,100.0,29385,97.5,26890,89.3
8600000US13092,13092,ZCTA5 13092,2606,100.0,1332,51.1,1274,48.9,2606,100.0,2580,99.0,2506,96.2
8600000US13101,13101,ZCTA5 13101,2508,100.0,1248,49.8,1260,50.2,2508,100.0,2463,98.2,2433,97.0
8600000US13102,13102,ZCTA5 13102,85,100.0,46,54.1,39,45.9,85,100.0,84,98.8,82,96.5
8600000US13103,13103,ZCTA5 13103,326,100.0,170,52.1,156,47.9,326,100.0,320,98.2,311,95.4
8600000US13104,13104,ZCTA5 13104,15567,100.0,7591,48.8,7976,51.2,15567,100.0,15334,98.5,14189,91.1
8600000US13108,13108,ZCTA5 13108,6175,100.0,3037,49.2,3138,50.8,6175,100.0,6114,99.0,6029,97.6
8600000US13110,13110,ZCTA5 13110,2338,100.0,1208,51.7,1130,48.3,2338,100.0,2323,99.4,2283,97.6
8600000US13111,13111,ZCTA5 13111,1700,100.0,889,52.3,811,47.7,1700,100.0,1674,98.5,1644,96.7
8600000US13112,13112,ZCTA5 13112,1973,100.0,1016,51.5,957,48.5,1973,100.0,1953,99.0,1927,97.7
8600000US13113,13113,ZCTA5 13113,287,100.0,147,51.2,140,48.8,287,100.0,280,97.6,274,95.5
8600000US13114,13114,ZCTA5 13114,6356,100.0,3159,49.7,3197,50.3,6356,100.0,6281,98.8,6182,97.3
8600000US13115,13115,ZCTA5 13115,224,100.0,117,52.2,107,47.8,224,100.0,220,98.2,219,97.8
8600000US13116,13116,ZCTA5 13116,3457,100.0,1618,46.8,1839,53.2,3457,100.0,3422,99.0,3297,95.4
8600000US13117,13117,ZCTA5 13117,188,100.0,97,51.6,91,48.4,188,100.0,188,100.0,185,98.4
8600000US13118,13118,ZCTA5 13118,6382,100.0,3729,58.4,2653,41.6,6382,100.0,6348,99.5,5630,88.2
8600000US13120,13120,ZCTA5 13120,2328,100.0,1123,48.2,1205,51.8,2328,100.0,2266,97.3,1523,65.4
8600000US13122,13122,ZCTA5 13122,1174,100.0,566,48.2,608,51.8,1174,100.0,1166,99.3,1148,97.8
8600000US13123,13123,ZCTA5 13123,314,100.0,158,50.3,156,49.7,314,100.0,314,100.0,307,97.8
8600000US13124,13124,ZCTA5 13124,124,100.0,72,58.1,52,41.9,124,100.0,124,100.0,124,100.0
8600000US13126,13126,ZCTA5 13126,37205,100.0,18249,49.0,18956,51.0,37205,100.0,36698,98.6,35269,94.8
8600000US13131,13131,ZCTA5 13131,3895,100.0,1960,50.3,1935,49.7,3895,100.0,3843,98.7,3778,97.0
8600000US13132,13132,ZCTA5 13132,4244,100.0,2171,51.2,2073,48.8,4244,100.0,4199,98.9,4116,97.0
8600000US13134,13134,ZCTA5 13134,119,100.0,49,41.2,70,58.8,119,100.0,115,96.6,107,89.9
8600000US13135,13135,ZCTA5 13135,6617,100.0,3266,49.4,3351,50.6,6617,100.0,6508,98.4,6362,96.1
8600000US13136,13136,ZCTA5 13136,534,100.0,277,51.9,257,48.1,534,100.0,528,98.9,523,97.9
8600000US13138,13138,ZCTA5 13138,61,100.0,34,55.7,27,44.3,61,100.0,61,100.0,58,95.1
8600000US13140,13140,ZCTA5 13140,4488,100.0,2233,49.8,2255,50.2,4488,100.0,4424,98.6,4359,97.1
8600000US13141,13141,ZCTA5 13141,596,100.0,320,53.7,276,46.3,596,100.0,595,99.8,589,98.8
8600000US13142,13142,ZCTA5 13142,6451,100.0,3210,49.8,3241,50.2,6451,100.0,6398,99.2,6313,97.9
8600000US13143,13143,ZCTA5 13143,2873,100.0,1589,55.3,1284,44.7,2873,100.0,2814,97.9,2575,89.6
8600000US13144,13144,ZCTA5 13144,1531,100.0,821,53.6,710,46.4,1531,100.0,1505,98.3,1469,96.0
8600000US13145,13145,ZCTA5 13145,1926,100.0,973,50.5,953,49.5,1926,100.0,1909,99.1,1875,97.4
8600000US13146,13146,ZCTA5 13146,2443,100.0,1220,49.9,1223,50.1,2443,100.0,2405,98.4,2344,95.9
8600000US13147,13147,ZCTA5 13147,1281,100.0,680,53.1,601,46.9,1281,100.0,1270,99.1,1189,92.8
8600000US13148,13148,ZCTA5 13148,10750,100.0,5319,49.5,5431,50.5,10750,100.0,10607,98.7,10247,95.3
8600000US13152,13152,ZCTA5 13152,7941,100.0,3845,48.4,4096,51.6,7941,100.0,7891,99.4,7791,98.1
8600000US13153,13153,ZCTA5 13153,399,100.0,210,52.6,189,47.4,399,100.0,396,99.2,384,96.2
8600000US13155,13155,ZCTA5 13155,663,100.0,348,52.5,315,47.5,663,100.0,658,99.2,646,97.4
8600000US13156,13156,ZCTA5 13156,2000,100.0,1005,50.3,995,49.8,2000,100.0,1982,99.1,1960,98.0
8600000US13157,13157,ZCTA5 13157,695,100.0,351,50.5,344,49.5,695,100.0,694,99.9,685,98.6
8600000US13158,13158,ZCTA5 13158,1855,100.0,946,51.0,909,49.0,1855,100.0,1817,98.0,1794,96.7
8600000US13159,13159,ZCTA5 13159,5184,100.0,2611,50.4,2573,49.6,5184,100.0,5127,98.9,4985,96.2
8600000US13160,13160,ZCTA5 13160,2027,100.0,1014,50.0,1013,50.0,2027,100.0,2007,99.0,1927,95.1
8600000US13162,13162,ZCTA5 13162,385,100.0,191,49.6,194,50.4,385,100.0,381,99.0,374,97.1
8600000US13163,13163,ZCTA5 13163,339,100.0,161,47.5,178,52.5,339,100.0,331,97.6,324,95.6
8600000US13164,13164,ZCTA5 13164,2338,100.0,1201,51.4,1137,48.6,2338,100.0,2314,99.0,2240,95.8
8600000US13165,13165,ZCTA5 13165,10741,100.0,5186,48.3,5555,51.7,10741,100.0,10581,98.5,10385,96.7
8600000US13166,13166,ZCTA5 13166,5610,100.0,2749,49.0,2861,51.0,5610,100.0,5534,98.6,5458,97.3
8600000US13167,13167,ZCTA5 13167,3342,100.0,1718,51.4,1624,48.6,3342,100.0,3306,98.9,3270,97.8
8600000US13202,13202,ZCTA5 13202,5438,100.0,3103,57.1,2335,42.9,5438,100.0,5187,95.4,1633,30.0
8600000US13203,13203,ZCTA5 13203,16029,100.0,7786,48.6,8243,51.4,16029,100.0,15072,94.0,9788,61.1
8600000US13204,13204,ZCTA5 13204,19931,100.0,9701,48.7,10230,51.3,19931,100.0,18522,92.9,11350,56.9
8600000US13205,13205,ZCTA5 13205,19201,100.0,8676,45.2,10525,54.8,19201,100.0,18455,96.1,6731,35.1
